day,microcosm,species,species.number,weight.1,weight.2,weight.3 ,weight.4,weight.5,count
49,36,paramecium,1,0.2478,0.8406,0.2539,1,1,13
49,36,tetrahymena,2,0.2478,1,1,1,1,6
49,37,colpidium,1,0.3115,3.3744,0.309,1,1,37
49,37,loxocephallus,2,0.3115,3.3744,0.309,1,1,46
49,38,colpidium,1,,,,,,
49,38,paramecium,2,,,,,,
49,39,colpidium,1,0.2913,3.7463,0.2279,1,1,40
49,39,tetrahymena,2,0.2913,1,1,1,1,11
49,40,loxocephallus,1,0.2891,1.2023,0.3168,1.0284,0.2883,35
49,40,paramecium,2,0.2891,1.2023,0.3168,1,1,45
49,41,loxocephallus,1,0.3165,2.8319,0.2431,1,1,24
49,41,tetrahymena,2,0.3165,1,1,1,1,21
49,42,paramecium,1,0.2991,0.7931,0.2732,1,1,52
49,42,tetrahymena,2,0.2991,1,1,1,1,11
49,43,colpidium,1,0.2535,1.5578,0.2675,1,1,46
49,43,loxocephallus,2,0.2535,1.5578,0.2675,2.5145,0.337,35
49,44,colpidium,1,,,,,,
49,44,paramecium,2,,,,,,
49,45,colpidium,1,0.3111,4.1638,0.3037,1,1,50
49,45,tetrahymena,2,0.3111,1,1,1,1,2
49,46,loxocephallus,1,0.29,0.9974,0.3029,1,1,19
49,46,paramecium,2,0.29,0.9974,0.3029,1,1,34
49,47,loxocephallus,1,0.2899,0.8006,0.2784,1,1,97
49,47,tetrahymena,2,0.2899,0.8006,0.2784,1,1,21
49,48,paramecium,1,0.254,0.8173,0.2944,1,1,22
49,48,tetrahymena,2,0.254,1,1,1,1,7
49,49,colpidium,1,0.2836,0.5638,0.336,1,1,38
49,49,loxocephallus,2,0.2836,0.5638,0.336,3.3955,0.2942,59
49,50,colpidium,1,,,,,,
49,50,paramecium,2,,,,,,
49,51,colpidium,1,0.2704,4.1594,0.2992,1,1,60
49,51,tetrahymena,2,0.2704,1,1,1,1,2
49,52,loxocephallus,1,0.2651,1,1,1,1,7
49,52,paramecium,2,0.2651,0.4606,0.2826,1,1,35
49,53,loxocephallus,1,0.2875,0.8736,0.2794,1.9906,0.3246,35
49,53,tetrahymena,2,0.2875,0.8736,0.2794,1,1,17
49,54,paramecium,1,0.2597,0.7346,0.2208,1,1,39
49,54,tetrahymena,2,0.2597,1,1,1,1,2
51,1,colpidium,1,0.2921,3.2259,0.2858,0.9496,0.3048,26
51,1,loxocephallus,2,0.2921,3.2259,0.2858,0.9496,0.3048,23
51,2,colpidium,1,,,,,,
51,2,paramecium,2,,,,,,
51,3,colpidium,1,0.2623,3.8801,0.3325,1,1,94
51,3,tetrahymena,2,0.2326,1,1,1,1,5
51,4,loxocephallus,1,0.3014,1.164,0.2612,1.8653,0.2922,29
51,4,paramecium,2,0.3014,1.164,0.2612,1,1,27
51,5,loxocephallus,1,0.2877,3.0892,0.2764,1,1,29
51,5,tetrahymena,2,0.2877,3.0892,0.2764,1,1,41
51,6,paramecium,1,0.2875,0.7866,0.3174,1,1,43
51,6,tetrahymena,2,0.2875,1,1,1,1,8
51,7,colpidium,1,0.2774,4.1029,0.3026,1.2646,0.2497,13
51,7,loxocephallus,2,0.2774,4.1029,0.3026,1.2646,0.2497,12
51,8,colpidium,1,,,,,,
51,8,paramecium,2,,,,,,
51,9,colpidium,1,0.3148,4.4818,0.2888,1,1,76
51,9,tetrahymena,2,0.3148,1,1,1,1,2
51,10,loxocephallus,1,0.2878,0.8232,0.2878,2.9808,0.2927,59
51,10,paramecium,2,0.2878,0.8232,0.2878,1,1,15
51,11,loxocephallus,1,0.3016,3.5661,0.3367,0.8601,0.3003,16
51,11,tetrahymena,2,0.3016,3.5661,0.3367,1,1,37
51,12,paramecium,1,0.2974,1.0005,0.3043,1,1,27
51,12,tetrahymena,2,0.2974,1,1,1,1,4
51,13,colpidium,1,0.2907,4.0784,0.344,1.0214,0.2395,17
51,13,loxocephallus,2,0.2907,4.0784,0.344,1.0214,0.2395,25
51,14,colpidium,1,,,,,,
51,14,paramecium,2,,,,,,
51,15,colpidium,1,0.2548,3.8363,0.2745,1,1,63
51,15,tetrahymena,2,0.2548,1,1,1,1,11
51,16,loxocephallus,1,0.275,0.7937,0.2726,2.3623,0.2143,13
51,16,paramecium,2,0.275,0.7937,0.2726,1,1,28
51,17,loxocephallus,1,0.2802,4.1027,0.2301,1,1,41
51,17,tetrahymena,2,0.2802,4.1027,0.2301,1,1,26
51,18,paramecium,1,0.2881,1.6283,0.319,1,1,13
51,18,tetrahymena,2,0.2881,1,1,1,1,5
51,19,colpidium,1,0.2888,0.8078,0.263,1,1,17
51,19,loxocephallus,2,0.2888,0.8078,0.263,2.119,0.2808,23
51,20,colpidium,1,,,,,,
51,20,paramecium,2,,,,,,
51,21,colpidium,1,0.288,3.9913,0.2819,1,1,46
51,21,tetrahymena,2,0.288,1,1,1,1,2
51,22,loxocephallus,1,0.2868,2.1727,0.322,1,1,22
51,22,paramecium,2,0.2868,2.1727,0.322,1,1,22
51,23,loxocephallus,1,0.2805,2.5684,0.3004,1,1,69
51,23,tetrahymena,2,0.2805,2.5684,0.3004,1,1,41
51,24,paramecium,1,0.2209,1.1762,0.3173,1,1,22
51,24,tetrahymena,2,0.2209,1,1,1,1,3
51,25,colpidium,1,0.2974,3.6832,0.2197,1,1,43
51,25,loxocephallus,2,0.2974,3.6832,0.2197,1,1,86
51,26,colpidium,1,,,,,,
51,26,paramecium,2,,,,,,
51,27,colpidium,1,0.2864,3.617,0.2892,1,1,67
51,27,tetrahymena,2,0.2864,1,1,1,1,1
51,28,loxocephallus,1,0.2678,1.8464,0.3108,1,1,54
51,28,paramecium,2,0.2678,1.8464,0.3108,1,1,24
51,29,loxocephallus,1,0.2895,1.6752,0.3173,1,1,88
51,29,tetrahymena,2,0.2895,1.6752,0.3173,1,1,35
51,30,paramecium,1,0.2385,0.8224,0.2614,1,1,24
51,30,tetrahymena,2,0.2385,1,1,1,1,9
51,31,colpidium,1,0.2861,4.0647,0.2706,1,1,44
51,31,loxocephallus,2,0.2861,4.0647,0.2706,1,1,42
51,32,colpidium,1,,,,,,
51,32,paramecium,2,,,,,,
51,33,colpidium,1,0.2903,3.3912,0.2295,1,1,43
51,33,tetrahymena,2,0.2903,1,1,1,1,8
51,34,loxocephallus,1,0.3073,1.7225,0.2635,1,1,60
51,34,paramecium,2,0.3073,1.7225,0.2635,1,1,24
51,35,loxocephallus,1,0.2826,3.3347,0.2568,1,1,57
51,35,tetrahymena,2,0.2826,3.3347,0.2568,1,1,38
51,36,paramecium,1,,,,,,
51,36,tetrahymena,2,,,,,,
51,37,colpidium,1,0.1814,2.3478,0.2486,1,1,21
51,37,loxocephallus,2,0.1814,2.3479,0.2486,1,1,33
51,38,colpidium,1,,,,,,
51,38,paramecium,2,,,,,,
51,39,colpidium,1,0.2689,3.0377,0.2174,1,1,66
51,39,tetrahymena,2,0.2689,1,1,1,1,6
51,40,loxocephallus,1,0.3094,2.3137,0.2449,1,1,60
51,40,paramecium,2,0.3094,2.3137,0.2449,1,1,24
51,41,loxocephallus,1,0.2966,0.9636,0.2477,1,1,68
51,41,tetrahymena,2,0.2966,1,1,1,1,11
51,42,paramecium,1,0.2943,1.4048,0.2607,1,1,34
51,42,tetrahymena,2,0.2943,1,1,1,1,5
51,43,colpidium,1,0.2825,4.2488,0.2995,1,1,28
51,43,loxocephallus,2,0.2825,4.2488,0.2995,1,1,137
51,44,colpidium,1,,,,,,
51,44,paramecium,2,,,,,,
51,45,colpidium,1,0.3014,3.6547,0.2776,1,1,48
51,45,tetrahymena,2,0.3014,1,1,1,1,2
51,46,loxocephallus,1,0.3194,1.1564,0.2782,1,1,17
51,46,paramecium,2,0.3194,1.1534,0.2782,1,1,31
51,47,loxocephallus,1,0.267,3.6723,0.2461,1,1,20
51,47,tetrahymena,2,0.267,3.6723,0.2461,1,1,11
51,48,paramecium,1,0.301,0.7787,0.2142,1,1,22
51,48,tetrahymena,2,0.301,1,1,1,1,6
51,49,colpidium,1,0.3238,1.6826,0.2934,1,1,16
51,49,loxocephallus,2,0.3238,1.6826,0.2934,3.4935,0.3017,21
51,50,colpidium,1,,,,,,
51,50,paramecium,2,,,,,,
51,51,colpidium,1,0.3167,4.3426,0.2935,1,1,69
51,51,tetrahymena,2,0.3167,1,1,1,1,9
51,52,loxocephallus,1,0.2731,1,1,1,1,5
51,52,paramecium,2,0.2731,1,1,1,1,70
51,53,loxocephallus,1,0.3266,1.2888,0.2804,1,1,159
51,53,tetrahymena,2,0.3266,1.2888,0.2804,1,1,14
51,54,paramecium,1,0.2744,0.8035,0.2203,1,1,45
51,54,tetrahymena,2,0.2744,1,1,1,1,10
